Blue,CloudMask,CloudMaskConfidence,Green,ImageDate,ImageName,Lake,NIR,Organization,Red,SWIR1,SWIR2,Sensor,StationID
1426,1,1,1888,6/18/1987,LT50380321987169,Utah,646,UTAHDWQ,1530,215,191,LANDSAT/LT5_SR,4917500
1319,1,1,1829,6/18/1987,LT50380321987169,Utah,813,UTAHDWQ,1475,258,259,LANDSAT/LT5_SR,4917520
1016,1,1,1389,6/18/1987,LT50380321987169,Utah,783,UTAHDWQ,1309,125,89,LANDSAT/LT5_SR,4917600
945,1,1,1417,6/18/1987,LT50380321987169,Utah,542,UTAHDWQ,1250,55,55,LANDSAT/LT5_SR,4917770
1929,4,3,2179,7/20/1987,LT50380321987201,Utah,2395,UTAHDWQ,2016,1560,1344,LANDSAT/LT5_SR,4917310
1634,4,3,1817,7/20/1987,LT50380321987201,Utah,1748,UTAHDWQ,1665,1129,948,LANDSAT/LT5_SR,4917370
20000,4,3,4087,7/20/1987,LT50380321987201,Utah,4655,UTAHDWQ,4067,3654,3413,LANDSAT/LT5_SR,4917390
2765,4,3,2921,7/20/1987,LT50380321987201,Utah,3314,UTAHDWQ,2849,2048,1785,LANDSAT/LT5_SR,4917450
20000,4,3,3995,7/20/1987,LT50380321987201,Utah,4392,UTAHDWQ,3925,3875,3840,LANDSAT/LT5_SR,4917500
20000,4,3,4162,7/20/1987,LT50380321987201,Utah,4745,UTAHDWQ,4136,4096,3476,LANDSAT/LT5_SR,4917520
2619,4,3,2877,7/20/1987,LT50380321987201,Utah,2826,UTAHDWQ,2692,1911,1648,LANDSAT/LT5_SR,4917600
20000,4,3,3509,7/20/1987,LT50380321987201,Utah,3907,UTAHDWQ,3408,2770,2516,LANDSAT/LT5_SR,4917770
1774,4,3,2096,8/5/1987,LT50380321987217,Utah,1937,UTAHDWQ,1850,945,688,LANDSAT/LT5_SR,4917310
20000,4,3,5602,8/5/1987,LT50380321987217,Utah,5514,UTAHDWQ,5329,2716,2296,LANDSAT/LT5_SR,4917370
2165,4,3,2501,8/5/1987,LT50380321987217,Utah,2346,UTAHDWQ,2152,1766,1359,LANDSAT/LT5_SR,4917390
732,1,1,1064,8/5/1987,LT50380321987217,Utah,843,UTAHDWQ,998,32,57,LANDSAT/LT5_SR,4917450
1080,1,1,1569,8/5/1987,LT50380321987217,Utah,625,UTAHDWQ,1179,182,132,LANDSAT/LT5_SR,4917500
20000,4,3,3926,8/5/1987,LT50380321987217,Utah,4108,UTAHDWQ,3788,3161,2556,LANDSAT/LT5_SR,4917520
1020,0,1,1438,8/5/1987,LT50380321987217,Utah,1215,UTAHDWQ,1270,181,95,LANDSAT/LT5_SR,4917600
910,1,1,1435,8/5/1987,LT50380321987217,Utah,843,UTAHDWQ,1267,56,94,LANDSAT/LT5_SR,4917770
20000,4,3,20000,8/21/1987,LT50380321987233,Utah,8841,UTAHDWQ,20000,5732,4479,LANDSAT/LT5_SR,4917310
20000,4,3,5372,8/21/1987,LT50380321987233,Utah,5562,UTAHDWQ,5267,4408,4104,LANDSAT/LT5_SR,4917370
20000,4,3,20000,8/21/1987,LT50380321987233,Utah,20000,UTAHDWQ,20000,20000,5799,LANDSAT/LT5_SR,4917390
20000,4,3,6024,8/21/1987,LT50380321987233,Utah,6534,UTAHDWQ,5948,4400,3166,LANDSAT/LT5_SR,4917450
20000,4,3,20000,8/21/1987,LT50380321987233,Utah,8935,UTAHDWQ,20000,20000,6210,LANDSAT/LT5_SR,4917500
20000,4,3,4118,8/21/1987,LT50380321987233,Utah,4320,UTAHDWQ,3988,3446,2933,LANDSAT/LT5_SR,4917520
20000,4,3,4880,8/21/1987,LT50380321987233,Utah,5511,UTAHDWQ,4856,5122,4407,LANDSAT/LT5_SR,4917600
20000,4,3,7881,8/21/1987,LT50380321987233,Utah,8273,UTAHDWQ,20000,5461,4063,LANDSAT/LT5_SR,4917770
1292,0,1,1545,9/6/1987,LT50380321987249,Utah,1199,UTAHDWQ,1098,132,41,LANDSAT/LT5_SR,4917310
1685,0,1,2039,9/6/1987,LT50380321987249,Utah,1150,UTAHDWQ,1717,128,40,LANDSAT/LT5_SR,4917370
1523,1,1,1817,9/6/1987,LT50380321987249,Utah,1051,UTAHDWQ,1401,124,37,LANDSAT/LT5_SR,4917390
1293,0,1,1493,9/6/1987,LT50380321987249,Utah,1240,UTAHDWQ,1242,123,-5,LANDSAT/LT5_SR,4917450
1371,0,1,1729,9/6/1987,LT50380321987249,Utah,1091,UTAHDWQ,1272,174,76,LANDSAT/LT5_SR,4917500
1685,0,1,1994,9/6/1987,LT50380321987249,Utah,1104,UTAHDWQ,1639,128,83,LANDSAT/LT5_SR,4917520
1481,0,1,1728,9/6/1987,LT50380321987249,Utah,1430,UTAHDWQ,1432,139,74,LANDSAT/LT5_SR,4917600
1501,0,1,1632,9/6/1987,LT50380321987249,Utah,1099,UTAHDWQ,1482,94,37,LANDSAT/LT5_SR,4917770
772,1,1,1304,9/22/1987,LT50380321987265,Utah,683,UTAHDWQ,1023,97,25,LANDSAT/LT5_SR,4917310
1205,1,1,1653,9/22/1987,LT50380321987265,Utah,483,UTAHDWQ,1373,47,29,LANDSAT/LT5_SR,4917370
921,1,1,1423,9/22/1987,LT50380321987265,Utah,564,UTAHDWQ,1131,17,28,LANDSAT/LT5_SR,4917390
699,1,1,1033,9/22/1987,LT50380321987265,Utah,649,UTAHDWQ,891,18,70,LANDSAT/LT5_SR,4917450
1171,1,1,1654,9/22/1987,LT50380321987265,Utah,525,UTAHDWQ,1339,19,-12,LANDSAT/LT5_SR,4917500
645,1,1,1228,9/22/1987,LT50380321987265,Utah,775,UTAHDWQ,857,104,70,LANDSAT/LT5_SR,4917520
930,1,1,1348,9/22/1987,LT50380321987265,Utah,983,UTAHDWQ,1237,102,28,LANDSAT/LT5_SR,4917600
601,1,1,1189,9/22/1987,LT50380321987265,Utah,774,UTAHDWQ,890,102,69,LANDSAT/LT5_SR,4917770
20000,4,3,5834,10/8/1987,LT50380321987281,Utah,6127,UTAHDWQ,5802,3767,3395,LANDSAT/LT5_SR,4917310
20000,4,3,6478,10/8/1987,LT50380321987281,Utah,6614,UTAHDWQ,6444,3115,2679,LANDSAT/LT5_SR,4917370
20000,4,3,7495,10/8/1987,LT50380321987281,Utah,7646,UTAHDWQ,7321,3882,3403,LANDSAT/LT5_SR,4917390
1283,4,1,1570,10/8/1987,LT50380321987281,Utah,1588,UTAHDWQ,1382,480,357,LANDSAT/LT5_SR,4917450
4028,4,3,4240,10/8/1987,LT50380321987281,Utah,3838,UTAHDWQ,3979,2569,2388,LANDSAT/LT5_SR,4917500
799,4,1,855,10/8/1987,LT50380321987281,Utah,481,UTAHDWQ,717,109,27,LANDSAT/LT5_SR,4917520
4136,4,3,4152,10/8/1987,LT50380321987281,Utah,4419,UTAHDWQ,4059,1895,1567,LANDSAT/LT5_SR,4917600
1514,2,1,1902,10/8/1987,LT50380321987281,Utah,1340,UTAHDWQ,1671,480,357,LANDSAT/LT5_SR,4917770
1405,1,1,1878,5/3/1988,LT50380321988124,Utah,539,UTAHDWQ,1530,69,87,LANDSAT/LT5_SR,4917310
1455,1,1,1900,5/3/1988,LT50380321988124,Utah,514,UTAHDWQ,1556,99,53,LANDSAT/LT5_SR,4917370
1437,1,1,1807,5/3/1988,LT50380321988124,Utah,577,UTAHDWQ,1499,141,122,LANDSAT/LT5_SR,4917390
919,1,1,1233,5/3/1988,LT50380321988124,Utah,899,UTAHDWQ,1231,188,193,LANDSAT/LT5_SR,4917450
1317,1,1,1734,5/3/1988,LT50380321988124,Utah,517,UTAHDWQ,1467,100,90,LANDSAT/LT5_SR,4917500
1434,1,1,1852,5/3/1988,LT50380321988124,Utah,637,UTAHDWQ,1533,206,156,LANDSAT/LT5_SR,4917520
1050,1,1,1471,5/3/1988,LT50380321988124,Utah,517,UTAHDWQ,1234,53,-13,LANDSAT/LT5_SR,4917600
1228,1,1,1606,5/3/1988,LT50380321988124,Utah,793,UTAHDWQ,1499,165,194,LANDSAT/LT5_SR,4917770
1621,1,1,2056,5/19/1988,LT50380321988140,Utah,982,UTAHDWQ,1901,347,361,LANDSAT/LT5_SR,4917310
1646,1,1,2072,5/19/1988,LT50380321988140,Utah,918,UTAHDWQ,1917,284,259,LANDSAT/LT5_SR,4917370
1654,1,1,2098,5/19/1988,LT50380321988140,Utah,1013,UTAHDWQ,1966,322,292,LANDSAT/LT5_SR,4917390
1091,0,1,1416,5/19/1988,LT50380321988140,Utah,1396,UTAHDWQ,1508,366,361,LANDSAT/LT5_SR,4917450
1667,1,1,2022,5/19/1988,LT50380321988140,Utah,812,UTAHDWQ,1871,257,225,LANDSAT/LT5_SR,4917500
1545,1,1,1969,5/19/1988,LT50380321988140,Utah,699,UTAHDWQ,1679,229,223,LANDSAT/LT5_SR,4917520
1269,1,1,1778,5/19/1988,LT50380321988140,Utah,838,UTAHDWQ,1594,183,188,LANDSAT/LT5_SR,4917600
1293,0,1,1680,5/19/1988,LT50380321988140,Utah,1116,UTAHDWQ,1711,342,326,LANDSAT/LT5_SR,4917770
961,1,1,1293,6/4/1988,LT50380321988156,Utah,236,UTAHDWQ,706,56,89,LANDSAT/LT5_SR,4917310
1065,1,1,1356,6/4/1988,LT50380321988156,Utah,202,UTAHDWQ,816,11,54,LANDSAT/LT5_SR,4917370
990,1,1,1386,6/4/1988,LT50380321988156,Utah,371,UTAHDWQ,1148,32,20,LANDSAT/LT5_SR,4917390
687,1,1,1036,6/4/1988,LT50380321988156,Utah,564,UTAHDWQ,1003,3,51,LANDSAT/LT5_SR,4917450
772,1,1,1015,6/4/1988,LT50380321988156,Utah,137,UTAHDWQ,431,12,54,LANDSAT/LT5_SR,4917500
1159,1,1,1543,6/4/1988,LT50380321988156,Utah,322,UTAHDWQ,1031,140,154,LANDSAT/LT5_SR,4917520
917,1,1,1358,6/4/1988,LT50380321988156,Utah,331,UTAHDWQ,981,121,88,LANDSAT/LT5_SR,4917600
930,1,1,1354,6/4/1988,LT50380321988156,Utah,218,UTAHDWQ,1003,-18,51,LANDSAT/LT5_SR,4917770
1265,1,1,1706,6/20/1988,LT50380321988172,Utah,439,UTAHDWQ,1292,97,89,LANDSAT/LT5_SR,4917310
1385,1,1,1803,6/20/1988,LT50380321988172,Utah,365,UTAHDWQ,1404,26,-15,LANDSAT/LT5_SR,4917370
1124,1,1,1581,6/20/1988,LT50380321988172,Utah,219,UTAHDWQ,1119,48,-16,LANDSAT/LT5_SR,4917390
755,1,1,1036,6/20/1988,LT50380321988172,Utah,575,UTAHDWQ,919,47,53,LANDSAT/LT5_SR,4917450
1434,1,1,1830,6/20/1988,LT50380321988172,Utah,447,UTAHDWQ,1404,124,90,LANDSAT/LT5_SR,4917500
1446,1,1,1893,6/20/1988,LT50380321988172,Utah,618,UTAHDWQ,1543,146,89,LANDSAT/LT5_SR,4917520
1183,1,1,1672,6/20/1988,LT50380321988172,Utah,904,UTAHDWQ,1432,242,264,LANDSAT/LT5_SR,4917600
1044,1,1,1518,6/20/1988,LT50380321988172,Utah,464,UTAHDWQ,1204,69,87,LANDSAT/LT5_SR,4917770
1371,1,1,1876,7/6/1988,LT50380321988188,Utah,938,UTAHDWQ,1668,221,229,LANDSAT/LT5_SR,4917310
1488,1,1,1939,7/6/1988,LT50380321988188,Utah,1109,UTAHDWQ,1835,221,229,LANDSAT/LT5_SR,4917370
1266,1,1,1725,7/6/1988,LT50380321988188,Utah,763,UTAHDWQ,1476,219,195,LANDSAT/LT5_SR,4917390
817,1,1,1160,7/6/1988,LT50380321988188,Utah,1108,UTAHDWQ,1112,219,229,LANDSAT/LT5_SR,4917450
1593,0,1,2062,7/6/1988,LT50380321988188,Utah,1315,UTAHDWQ,1973,222,195,LANDSAT/LT5_SR,4917500
1429,1,1,1876,7/6/1988,LT50380321988188,Utah,1109,UTAHDWQ,1778,245,264,LANDSAT/LT5_SR,4917520
1094,0,1,1506,7/6/1988,LT50380321988188,Utah,1383,UTAHDWQ,1530,222,229,LANDSAT/LT5_SR,4917600
1129,1,1,1538,7/6/1988,LT50380321988188,Utah,865,UTAHDWQ,1476,195,194,LANDSAT/LT5_SR,4917770
460,0,1,1004,7/22/1988,LT50380321988204,Utah,742,UTAHDWQ,573,85,58,LANDSAT/LT5_SR,4917310
763,1,1,1353,7/22/1988,LT50380321988204,Utah,637,UTAHDWQ,884,62,58,LANDSAT/LT5_SR,4917370
560,1,1,1033,7/22/1988,LT50380321988204,Utah,635,UTAHDWQ,627,131,57,LANDSAT/LT5_SR,4917390
683,1,1,969,7/22/1988,LT50380321988204,Utah,810,UTAHDWQ,855,61,57,LANDSAT/LT5_SR,4917450
796,1,1,1322,7/22/1988,LT50380321988204,Utah,429,UTAHDWQ,857,62,58,LANDSAT/LT5_SR,4917500
945,1,1,1353,7/22/1988,LT50380321988204,Utah,533,UTAHDWQ,1027,62,58,LANDSAT/LT5_SR,4917520
838,1,1,1322,7/22/1988,LT50380321988204,Utah,949,UTAHDWQ,997,84,23,LANDSAT/LT5_SR,4917600
622,1,1,1098,7/22/1988,LT50380321988204,Utah,671,UTAHDWQ,826,38,58,LANDSAT/LT5_SR,4917770
386,0,1,992,8/7/1988,LT50380321988220,Utah,1394,UTAHDWQ,599,152,55,LANDSAT/LT5_SR,4917310
647,1,1,1206,8/7/1988,LT50380321988220,Utah,775,UTAHDWQ,802,65,24,LANDSAT/LT5_SR,4917370
677,1,1,1200,8/7/1988,LT50380321988220,Utah,838,UTAHDWQ,847,154,56,LANDSAT/LT5_SR,4917390
645,1,1,1036,8/7/1988,LT50380321988220,Utah,989,UTAHDWQ,912,35,-13,LANDSAT/LT5_SR,4917450
666,1,1,1240,8/7/1988,LT50380321988220,Utah,631,UTAHDWQ,832,65,96,LANDSAT/LT5_SR,4917500
1051,1,1,1534,8/7/1988,LT50380321988220,Utah,628,UTAHDWQ,1152,112,95,LANDSAT/LT5_SR,4917520
359,0,1,870,8/7/1988,LT50380321988220,Utah,2046,UTAHDWQ,527,231,94,LANDSAT/LT5_SR,4917600
562,1,1,1068,8/7/1988,LT50380321988220,Utah,842,UTAHDWQ,823,59,94,LANDSAT/LT5_SR,4917770
790,1,1,1426,8/23/1988,LT50380321988236,Utah,680,UTAHDWQ,1010,87,23,LANDSAT/LT5_SR,4917310
845,1,1,1425,8/23/1988,LT50380321988236,Utah,570,UTAHDWQ,1012,63,61,LANDSAT/LT5_SR,4917370
765,1,1,1288,8/23/1988,LT50380321988236,Utah,572,UTAHDWQ,890,64,61,LANDSAT/LT5_SR,4917390
653,1,1,981,8/23/1988,LT50380321988236,Utah,872,UTAHDWQ,860,65,-11,LANDSAT/LT5_SR,4917450
809,1,1,1425,8/23/1988,LT50380321988236,Utah,651,UTAHDWQ,984,43,26,LANDSAT/LT5_SR,4917500
765,1,1,1322,8/23/1988,LT50380321988236,Utah,683,UTAHDWQ,920,64,61,LANDSAT/LT5_SR,4917520
516,0,1,986,8/23/1988,LT50380321988236,Utah,1469,UTAHDWQ,681,91,25,LANDSAT/LT5_SR,4917600
635,1,1,1014,8/23/1988,LT50380321988236,Utah,684,UTAHDWQ,859,40,62,LANDSAT/LT5_SR,4917770
633,1,1,1280,9/24/1988,LT50380321988268,Utah,913,UTAHDWQ,930,43,69,LANDSAT/LT5_SR,4917310
1183,1,1,1673,9/24/1988,LT50380321988268,Utah,661,UTAHDWQ,1525,48,28,LANDSAT/LT5_SR,4917370
859,1,1,1321,9/24/1988,LT50380321988268,Utah,616,UTAHDWQ,1073,47,-13,LANDSAT/LT5_SR,4917390
803,1,1,1124,9/24/1988,LT50380321988268,Utah,958,UTAHDWQ,1074,19,-13,LANDSAT/LT5_SR,4917450
1077,1,1,1595,9/24/1988,LT50380321988268,Utah,621,UTAHDWQ,1283,-5,29,LANDSAT/LT5_SR,4917500
1273,1,1,1717,9/24/1988,LT50380321988268,Utah,871,UTAHDWQ,1494,45,27,LANDSAT/LT5_SR,4917520
494,0,1,971,9/24/1988,LT50380321988268,Utah,1847,UTAHDWQ,730,190,72,LANDSAT/LT5_SR,4917600
899,1,1,1360,9/24/1988,LT50380321988268,Utah,745,UTAHDWQ,1248,-8,-12,LANDSAT/LT5_SR,4917770
490,0,1,1182,10/10/1988,LT50380321988284,Utah,1859,UTAHDWQ,736,303,126,LANDSAT/LT5_SR,4917310
1354,1,1,1835,10/10/1988,LT50380321988284,Utah,1062,UTAHDWQ,1700,-40,31,LANDSAT/LT5_SR,4917370
1250,1,1,1747,10/10/1988,LT50380321988284,Utah,828,UTAHDWQ,1508,85,32,LANDSAT/LT5_SR,4917390
848,0,1,1137,10/10/1988,LT50380321988284,Utah,1249,UTAHDWQ,1122,52,31,LANDSAT/LT5_SR,4917450
1524,1,1,2008,10/10/1988,LT50380321988284,Utah,1016,UTAHDWQ,1853,54,78,LANDSAT/LT5_SR,4917500
1520,1,1,1924,10/10/1988,LT50380321988284,Utah,1109,UTAHDWQ,1895,20,31,LANDSAT/LT5_SR,4917520
908,0,1,1358,10/10/1988,LT50380321988284,Utah,1250,UTAHDWQ,1199,82,-15,LANDSAT/LT5_SR,4917600
759,1,1,1268,10/10/1988,LT50380321988284,Utah,1109,UTAHDWQ,1122,51,77,LANDSAT/LT5_SR,4917770
1071,1,1,1552,10/26/1988,LT50380321988300,Utah,670,UTAHDWQ,1277,25,-14,LANDSAT/LT5_SR,4917310
1377,1,1,1794,10/26/1988,LT50380321988300,Utah,618,UTAHDWQ,1579,61,-14,LANDSAT/LT5_SR,4917370
1047,1,1,1454,10/26/1988,LT50380321988300,Utah,566,UTAHDWQ,1319,-7,36,LANDSAT/LT5_SR,4917390
714,1,1,1061,10/26/1988,LT50380321988300,Utah,932,UTAHDWQ,1018,-7,36,LANDSAT/LT5_SR,4917450
1336,1,1,1796,10/26/1988,LT50380321988300,Utah,514,UTAHDWQ,1493,26,36,LANDSAT/LT5_SR,4917500
1330,1,1,1747,10/26/1988,LT50380321988300,Utah,566,UTAHDWQ,1492,60,89,LANDSAT/LT5_SR,4917520
765,1,1,1211,10/26/1988,LT50380321988300,Utah,828,UTAHDWQ,975,-8,-14,LANDSAT/LT5_SR,4917600
1000,1,1,1404,10/26/1988,LT50380321988300,Utah,723,UTAHDWQ,1363,61,36,LANDSAT/LT5_SR,4917770
1283,1,1,1631,5/6/1989,LT50380321989126,Utah,674,UTAHDWQ,1186,449,302,LANDSAT/LT5_SR,4917310
1637,1,1,2011,5/6/1989,LT50380321989126,Utah,716,UTAHDWQ,1618,377,303,LANDSAT/LT5_SR,4917370
1321,1,1,1699,5/6/1989,LT50380321989126,Utah,606,UTAHDWQ,1251,329,339,LANDSAT/LT5_SR,4917390
908,1,1,1215,5/6/1989,LT50380321989126,Utah,1092,UTAHDWQ,1161,403,303,LANDSAT/LT5_SR,4917450
1390,1,1,1770,5/6/1989,LT50380321989126,Utah,604,UTAHDWQ,1251,352,303,LANDSAT/LT5_SR,4917500
1404,1,1,1769,5/6/1989,LT50380321989126,Utah,828,UTAHDWQ,1403,474,376,LANDSAT/LT5_SR,4917520
1146,1,1,1557,5/6/1989,LT50380321989126,Utah,844,UTAHDWQ,1432,360,304,LANDSAT/LT5_SR,4917600
1140,1,1,1595,5/6/1989,LT50380321989126,Utah,795,UTAHDWQ,1403,379,376,LANDSAT/LT5_SR,4917770
1219,1,1,1591,5/22/1989,LT50380321989142,Utah,307,UTAHDWQ,1106,35,21,LANDSAT/LT5_SR,4917310
1352,1,1,1747,5/22/1989,LT50380321989142,Utah,372,UTAHDWQ,1300,57,55,LANDSAT/LT5_SR,4917370
1219,1,1,1622,5/22/1989,LT50380321989142,Utah,407,UTAHDWQ,1300,35,21,LANDSAT/LT5_SR,4917390
696,1,1,1056,5/22/1989,LT50380321989142,Utah,634,UTAHDWQ,1018,30,19,LANDSAT/LT5_SR,4917450
1312,1,1,1720,5/22/1989,LT50380321989142,Utah,404,UTAHDWQ,1191,168,122,LANDSAT/LT5_SR,4917500
1412,1,1,1869,5/22/1989,LT50380321989142,Utah,510,UTAHDWQ,1465,148,123,LANDSAT/LT5_SR,4917520
1137,1,1,1624,5/22/1989,LT50380321989142,Utah,810,UTAHDWQ,1495,215,190,LANDSAT/LT5_SR,4917600
817,1,1,1215,5/22/1989,LT50380321989142,Utah,497,UTAHDWQ,1046,52,53,LANDSAT/LT5_SR,4917770
,,,,5/31/1989,LT50370321989151,Utah,,UTAHDWQ,,,,LANDSAT/LT5_SR,4917450
1277,1,1,1753,6/7/1989,LT50380321989158,Utah,477,UTAHDWQ,1383,100,123,LANDSAT/LT5_SR,4917310
1454,1,1,1903,6/7/1989,LT50380321989158,Utah,554,UTAHDWQ,1549,150,125,LANDSAT/LT5_SR,4917370
1082,1,1,1501,6/7/1989,LT50380321989158,Utah,407,UTAHDWQ,1215,54,20,LANDSAT/LT5_SR,4917390
774,1,1,1119,6/7/1989,LT50380321989158,Utah,578,UTAHDWQ,1044,30,88,LANDSAT/LT5_SR,4917450
1370,1,1,1873,6/7/1989,LT50380321989158,Utah,416,UTAHDWQ,1411,81,22,LANDSAT/LT5_SR,4917500
1440,1,1,1912,6/7/1989,LT50380321989158,Utah,613,UTAHDWQ,1524,168,192,LANDSAT/LT5_SR,4917520
1059,1,1,1502,6/7/1989,LT50380321989158,Utah,551,UTAHDWQ,1273,80,124,LANDSAT/LT5_SR,4917600
755,1,1,1182,6/7/1989,LT50380321989158,Utah,505,UTAHDWQ,1071,28,54,LANDSAT/LT5_SR,4917770
1125,1,1,1627,7/9/1989,LT50380321989190,Utah,653,UTAHDWQ,1323,121,54,LANDSAT/LT5_SR,4917310
1275,1,1,1759,7/9/1989,LT50380321989190,Utah,647,UTAHDWQ,1438,94,87,LANDSAT/LT5_SR,4917370
1054,1,1,1496,7/9/1989,LT50380321989190,Utah,539,UTAHDWQ,1205,69,86,LANDSAT/LT5_SR,4917390
788,0,1,1102,7/9/1989,LT50380321989190,Utah,1077,UTAHDWQ,972,71,87,LANDSAT/LT5_SR,4917450
1265,1,1,1793,7/9/1989,LT50380321989190,Utah,684,UTAHDWQ,1439,189,122,LANDSAT/LT5_SR,4917500
1403,1,1,1919,7/9/1989,LT50380321989190,Utah,900,UTAHDWQ,1668,237,193,LANDSAT/LT5_SR,4917520
924,1,1,1434,7/9/1989,LT50380321989190,Utah,972,UTAHDWQ,1236,97,88,LANDSAT/LT5_SR,4917600
1133,1,1,1530,7/9/1989,LT50380321989190,Utah,826,UTAHDWQ,1410,141,193,LANDSAT/LT5_SR,4917770
1005,1,1,1473,7/25/1989,LT50380321989206,Utah,863,UTAHDWQ,1123,224,164,LANDSAT/LT5_SR,4917310
1211,1,1,1671,7/25/1989,LT50380321989206,Utah,680,UTAHDWQ,1447,103,92,LANDSAT/LT5_SR,4917370
496,1,1,908,7/25/1989,LT50380321989206,Utah,536,UTAHDWQ,533,79,56,LANDSAT/LT5_SR,4917390
654,0,1,979,7/25/1989,LT50380321989206,Utah,1012,UTAHDWQ,863,59,58,LANDSAT/LT5_SR,4917450
942,1,1,1441,7/25/1989,LT50380321989206,Utah,507,UTAHDWQ,1011,-11,22,LANDSAT/LT5_SR,4917500
1102,1,1,1604,7/25/1989,LT50380321989206,Utah,645,UTAHDWQ,1241,127,92,LANDSAT/LT5_SR,4917520
2232,4,3,2660,7/25/1989,LT50380321989206,Utah,3047,UTAHDWQ,2563,2355,2233,LANDSAT/LT5_SR,4917600
804,1,1,1241,7/25/1989,LT50380321989206,Utah,574,UTAHDWQ,948,80,93,LANDSAT/LT5_SR,4917770
979,1,1,1534,8/10/1989,LT50380321989222,Utah,765,UTAHDWQ,1263,42,25,LANDSAT/LT5_SR,4917310
1029,1,1,1567,8/10/1989,LT50380321989222,Utah,691,UTAHDWQ,1234,43,138,LANDSAT/LT5_SR,4917370
979,1,1,1501,8/10/1989,LT50380321989222,Utah,577,UTAHDWQ,1174,42,25,LANDSAT/LT5_SR,4917390
930,0,1,1232,8/10/1989,LT50380321989222,Utah,1440,UTAHDWQ,1204,366,325,LANDSAT/LT5_SR,4917450
680,4,1,966,8/10/1989,LT50380321989222,Utah,429,UTAHDWQ,698,117,138,LANDSAT/LT5_SR,4917500
1183,1,1,1669,8/10/1989,LT50380321989222,Utah,800,UTAHDWQ,1382,90,99,LANDSAT/LT5_SR,4917520
1220,4,1,1743,8/10/1989,LT50380321989222,Utah,1782,UTAHDWQ,1566,792,589,LANDSAT/LT5_SR,4917600
1389,4,3,1803,8/10/1989,LT50380321989222,Utah,1741,UTAHDWQ,1652,1068,927,LANDSAT/LT5_SR,4917770
792,1,1,1332,8/26/1989,LT50380321989238,Utah,690,UTAHDWQ,1067,86,60,LANDSAT/LT5_SR,4917310
954,1,1,1474,8/26/1989,LT50380321989238,Utah,462,UTAHDWQ,1100,63,23,LANDSAT/LT5_SR,4917370
923,1,1,1439,8/26/1989,LT50380321989238,Utah,503,UTAHDWQ,1196,38,23,LANDSAT/LT5_SR,4917390
745,1,1,1157,8/26/1989,LT50380321989238,Utah,926,UTAHDWQ,1103,67,25,LANDSAT/LT5_SR,4917450
987,1,1,1473,8/26/1989,LT50380321989238,Utah,702,UTAHDWQ,1166,43,-10,LANDSAT/LT5_SR,4917500
783,1,1,1261,8/26/1989,LT50380321989238,Utah,501,UTAHDWQ,943,88,61,LANDSAT/LT5_SR,4917520
940,0,1,1441,8/26/1989,LT50380321989238,Utah,1383,UTAHDWQ,1322,42,63,LANDSAT/LT5_SR,4917600
656,1,1,1051,8/26/1989,LT50380321989238,Utah,812,UTAHDWQ,977,-9,62,LANDSAT/LT5_SR,4917770
20000,4,3,20000,9/11/1989,LT50380321989254,Utah,10010,UTAHDWQ,20000,5564,4953,LANDSAT/LT5_SR,4917310
20000,4,3,7597,9/11/1989,LT50380321989254,Utah,7888,UTAHDWQ,7606,3681,3121,LANDSAT/LT5_SR,4917370
20000,4,3,20000,9/11/1989,LT50380321989254,Utah,9384,UTAHDWQ,20000,3572,3080,LANDSAT/LT5_SR,4917390
20000,4,3,20000,9/11/1989,LT50380321989254,Utah,9227,UTAHDWQ,20000,3764,3162,LANDSAT/LT5_SR,4917450
20000,4,3,8656,9/11/1989,LT50380321989254,Utah,8949,UTAHDWQ,20000,3680,2834,LANDSAT/LT5_SR,4917500
20000,4,3,20000,9/11/1989,LT50380321989254,Utah,9383,UTAHDWQ,20000,4037,3569,LANDSAT/LT5_SR,4917520
20000,4,3,8314,9/11/1989,LT50380321989254,Utah,8649,UTAHDWQ,20000,4408,4087,LANDSAT/LT5_SR,4917600
20000,4,3,20000,9/11/1989,LT50380321989254,Utah,20000,UTAHDWQ,20000,6410,5440,LANDSAT/LT5_SR,4917770
1108,1,1,1629,9/27/1989,LT50380321989270,Utah,811,UTAHDWQ,1371,92,18,LANDSAT/LT5_SR,4917310
1118,1,1,1800,9/27/1989,LT50380321989270,Utah,768,UTAHDWQ,1372,96,65,LANDSAT/LT5_SR,4917370
850,1,1,1368,9/27/1989,LT50380321989270,Utah,676,UTAHDWQ,991,158,112,LANDSAT/LT5_SR,4917390
882,2,1,1149,9/27/1989,LT50380321989270,Utah,1145,UTAHDWQ,1180,95,65,LANDSAT/LT5_SR,4917450
1785,3,1,2092,9/27/1989,LT50380321989270,Utah,1471,UTAHDWQ,1822,803,661,LANDSAT/LT5_SR,4917500
1297,1,1,1807,9/27/1989,LT50380321989270,Utah,1095,UTAHDWQ,1642,184,156,LANDSAT/LT5_SR,4917520
2142,4,3,2379,9/27/1989,LT50380321989270,Utah,2618,UTAHDWQ,2338,1536,1160,LANDSAT/LT5_SR,4917600
904,1,1,1280,9/27/1989,LT50380321989270,Utah,1050,UTAHDWQ,1180,156,157,LANDSAT/LT5_SR,4917770
